"Notes"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	"Month"	"Month Code"	"UCD - ICD-10 113 Cause List"	"UCD - ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"75-84 years"	"75-84"	"Female"	"F"	"Apr., 2021 (provisional)"	"2021/04"	"#Alzheimer disease (G30)"	"GR113-052"	1623	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Apr., 2021 (provisional)"	"2021/04"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	8335	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Apr., 2021 (provisional)"	"2021/04"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	5791	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Apr., 2021 (provisional)"	"2021/04"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	62	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Apr., 2021 (provisional)"	"2021/04"	"Hypertensive heart disease (I11)"	"GR113-056"	475	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Apr., 2021 (provisional)"	"2021/04"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	130	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Apr., 2021 (provisional)"	"2021/04"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	2952	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Apr., 2021 (provisional)"	"2021/04"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	914	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Apr., 2021 (provisional)"	"2021/04"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	40	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Apr., 2021 (provisional)"	"2021/04"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	1998	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Apr., 2021 (provisional)"	"2021/04"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	474	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Apr., 2021 (provisional)"	"2021/04"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	1524	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Apr., 2021 (provisional)"	"2021/04"	"Other heart diseases (I26-I51)"	"GR113-064"	2172	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Apr., 2021 (provisional)"	"2021/04"	"Acute and subacute endocarditis (I33)"	"GR113-065"	16	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Apr., 2021 (provisional)"	"2021/04"	"Heart failure (I50)"	"GR113-067"	847	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Apr., 2021 (provisional)"	"2021/04"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	1302	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Apr., 2021 (provisional)"	"2021/04"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	414	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Apr., 2021 (provisional)"	"2021/04"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	1879	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Apr., 2021 (provisional)"	"2021/04"	"#Atherosclerosis (I70)"	"GR113-071"	49	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Apr., 2021 (provisional)"	"2021/04"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	202	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Apr., 2021 (provisional)"	"2021/04"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	92	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Apr., 2021 (provisional)"	"2021/04"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	110	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Apr., 2021 (provisional)"	"2021/04"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	39	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Apr., 2021 (provisional)"	"2021/04"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	347	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Apr., 2021 (provisional)"	"2021/04"	"Pneumonia (J12-J18)"	"GR113-078"	344	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Apr., 2021 (provisional)"	"2021/04"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1890	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Apr., 2021 (provisional)"	"2021/04"	"Emphysema (J43)"	"GR113-084"	94	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Apr., 2021 (provisional)"	"2021/04"	"Asthma (J45-J46)"	"GR113-085"	30	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Apr., 2021 (provisional)"	"2021/04"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	1764	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Apr., 2021 (provisional)"	"2021/04"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	150	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Apr., 2021 (provisional)"	"2021/04"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	484	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Apr., 2021 (provisional)"	"2021/04"	"#Peptic ulcer (K25-K28)"	"GR113-090"	35	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Apr., 2021 (provisional)"	"2021/04"	"#Hernia (K40-K46)"	"GR113-092"	35	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Apr., 2021 (provisional)"	"2021/04"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	225	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Apr., 2021 (provisional)"	"2021/04"	"Alcoholic liver disease (K70)"	"GR113-094"	25	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Apr., 2021 (provisional)"	"2021/04"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	200	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Apr., 2021 (provisional)"	"2021/04"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	58	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Apr., 2021 (provisional)"	"2021/04"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	553	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Apr., 2021 (provisional)"	"2021/04"	"Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01,N04)"	"GR113-098"	11	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Apr., 2021 (provisional)"	"2021/04"	"Renal failure (N17-N19)"	"GR113-100"	541	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Apr., 2021 (provisional)"	"2021/04"	"#Infections of kidney (N10-N12,N13.6,N15.1)"	"GR113-102"	15	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Apr., 2021 (provisional)"	"2021/04"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	20	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Apr., 2021 (provisional)"	"2021/04"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	208	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Apr., 2021 (provisional)"	"2021/04"	"All other diseases (Residual) "	"GR113-111"	3974	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Apr., 2021 (provisional)"	"2021/04"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	684	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Apr., 2021 (provisional)"	"2021/04"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	93	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Apr., 2021 (provisional)"	"2021/04"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	91	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Apr., 2021 (provisional)"	"2021/04"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	591	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Apr., 2021 (provisional)"	"2021/04"	"Falls (W00-W19)"	"GR113-118"	439	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Apr., 2021 (provisional)"	"2021/04"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	18	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Apr., 2021 (provisional)"	"2021/04"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	19	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Apr., 2021 (provisional)"	"2021/04"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	107	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Apr., 2021 (provisional)"	"2021/04"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	29	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Apr., 2021 (provisional)"	"2021/04"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	10	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Apr., 2021 (provisional)"	"2021/04"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	19	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Apr., 2021 (provisional)"	"2021/04"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	12	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Apr., 2021 (provisional)"	"2021/04"	"#Complications of medical and surgical care (Y40-Y84,Y88)"	"GR113-135"	49	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Apr., 2021 (provisional)"	"2021/04"	"#Enterocolitis due to Clostridium difficile (A04.7)"	"GR113-136"	50	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Apr., 2021 (provisional)"	"2021/04"	"#COVID-19 (U07.1)"	"GR113-137"	1575	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	105	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"#Septicemia (A40-A41)"	"GR113-010"	422	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"#Viral hepatitis (B15-B19)"	"GR113-015"	17	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	1370	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	6247	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	68	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	67	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	101	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	471	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	220	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	565	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	15	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	1553	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"Malignant melanoma of skin (C43)"	"GR113-028"	46	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"Malignant neoplasm of breast (C50)"	"GR113-029"	771	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"Malignant neoplasm of cervix uteri (C53)"	"GR113-030"	51	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	230	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	275	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	120	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	103	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	136	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	646	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"Hodgkin disease (C81)"	"GR113-038"	10	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	231	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"Leukemia (C91-C95)"	"GR113-040"	244	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	160	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	808	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	192	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"#Anemias (D50-D64)"	"GR113-045"	61	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	877	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	200	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"Malnutrition (E40-E46)"	"GR113-048"	196	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"#Parkinson disease (G20-G21)"	"GR113-051"	485	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"#Alzheimer disease (G30)"	"GR113-052"	1678	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	8539	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	5939	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	71	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"Hypertensive heart disease (I11)"	"GR113-056"	523	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	109	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	2941	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	865	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	40	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	2036	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	487	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	1549	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"Other heart diseases (I26-I51)"	"GR113-064"	2295	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"Heart failure (I50)"	"GR113-067"	874	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	1403	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	421	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	1902	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"#Atherosclerosis (I70)"	"GR113-071"	56	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	221	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	107	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	114	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	45	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	370	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"Pneumonia (J12-J18)"	"GR113-078"	369	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1887	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"Emphysema (J43)"	"GR113-084"	81	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"Asthma (J45-J46)"	"GR113-085"	22	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	1782	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	173	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	528	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"#Peptic ulcer (K25-K28)"	"GR113-090"	40	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"#Hernia (K40-K46)"	"GR113-092"	38	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	192	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"Alcoholic liver disease (K70)"	"GR113-094"	27	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	165	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	35	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	588	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01,N04)"	"GR113-098"	10	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"Renal failure (N17-N19)"	"GR113-100"	575	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"#Infections of kidney (N10-N12,N13.6,N15.1)"	"GR113-102"	17	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	15	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	222	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"All other diseases (Residual) "	"GR113-111"	4116	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	698	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	95	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	91	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	603	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"Falls (W00-W19)"	"GR113-118"	439	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"Accidental drowning and submersion (W65-W74)"	"GR113-120"	14	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	12	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"May, 2021 (provisional)"	"2021/05"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	16	Not Applicable	Not Applicable
