"Notes"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	"Month"	"Month Code"	"UCD - ICD-10 113 Cause List"	"UCD - ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"85+ years"	"85+"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	804	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"Malignant melanoma of skin (C43)"	"GR113-028"	55	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"Malignant neoplasm of breast (C50)"	"GR113-029"	662	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"Malignant neoplasm of cervix uteri (C53)"	"GR113-030"	28	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	118	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	152	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	98	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	149	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	89	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	572	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	201	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"Leukemia (C91-C95)"	"GR113-040"	227	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	134	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	735	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	234	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"#Anemias (D50-D64)"	"GR113-045"	102	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	1029	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	751	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"Malnutrition (E40-E46)"	"GR113-048"	743	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"#Parkinson disease (G20-G21)"	"GR113-051"	673	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"#Alzheimer disease (G30)"	"GR113-052"	5619	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	20311	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	14308	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	95	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"Hypertensive heart disease (I11)"	"GR113-056"	1679	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	440	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	6459	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	1502	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	75	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	4882	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	1065	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	3817	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"Other heart diseases (I26-I51)"	"GR113-064"	5635	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"Acute and subacute endocarditis (I33)"	"GR113-065"	12	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	15	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"Heart failure (I50)"	"GR113-067"	2516	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	3092	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	1128	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	4452	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"#Atherosclerosis (I70)"	"GR113-071"	137	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	286	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	114	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	172	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	45	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	896	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"Influenza (J09-J11)"	"GR113-077"	73	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"Pneumonia (J12-J18)"	"GR113-078"	823	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	2219	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"Emphysema (J43)"	"GR113-084"	93	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"Asthma (J45-J46)"	"GR113-085"	39	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	2078	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	321	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	744	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"#Peptic ulcer (K25-K28)"	"GR113-090"	54	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"#Hernia (K40-K46)"	"GR113-092"	49	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	94	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	88	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	71	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	862	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01,N04)"	"GR113-098"	18	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"Renal failure (N17-N19)"	"GR113-100"	843	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"#Infections of kidney (N10-N12,N13.6,N15.1)"	"GR113-102"	11	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	20	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	854	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"All other diseases (Residual) "	"GR113-111"	10653	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"#Enterocolitis due to Clostridium difficile (A04.7)"	"GR113-136"	70	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"#COVID-19 (U07.1)"	"GR113-137"	8522	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Jan., 2022 (provisional)"	"2022/01"	"Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death (999)"	"GR113-999"	1424	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	82	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"#Septicemia (A40-A41)"	"GR113-010"	361	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	4595	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	3621	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	50	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	34	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	61	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	426	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	117	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	284	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	582	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Malignant melanoma of skin (C43)"	"GR113-028"	40	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Malignant neoplasm of breast (C50)"	"GR113-029"	505	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Malignant neoplasm of cervix uteri (C53)"	"GR113-030"	18	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	101	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	100	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	84	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	128	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	52	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	439	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	159	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Leukemia (C91-C95)"	"GR113-040"	169	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	101	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	596	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	170	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"#Anemias (D50-D64)"	"GR113-045"	83	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	768	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	613	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Malnutrition (E40-E46)"	"GR113-048"	606	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"#Parkinson disease (G20-G21)"	"GR113-051"	516	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"#Alzheimer disease (G30)"	"GR113-052"	4431	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	15926	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	11191	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	86	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Hypertensive heart disease (I11)"	"GR113-056"	1428	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	314	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	4901	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	1091	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	60	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	3750	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	748	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	3002	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Other heart diseases (I26-I51)"	"GR113-064"	4462	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	13	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Heart failure (I50)"	"GR113-067"	2028	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	2416	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	843	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	3560	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"#Atherosclerosis (I70)"	"GR113-071"	93	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	239	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	96	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	143	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	53	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	611	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Influenza (J09-J11)"	"GR113-077"	25	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Pneumonia (J12-J18)"	"GR113-078"	586	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1705	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Emphysema (J43)"	"GR113-084"	73	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Asthma (J45-J46)"	"GR113-085"	36	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	1592	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	245	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	578	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"#Peptic ulcer (K25-K28)"	"GR113-090"	39	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"#Hernia (K40-K46)"	"GR113-092"	45	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	61	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	57	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	75	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	682	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01,N04)"	"GR113-098"	10	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Renal failure (N17-N19)"	"GR113-100"	670	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"#Infections of kidney (N10-N12,N13.6,N15.1)"	"GR113-102"	11	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	27	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	777	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"All other diseases (Residual) "	"GR113-111"	8461	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"#Enterocolitis due to Clostridium difficile (A04.7)"	"GR113-136"	42	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"#COVID-19 (U07.1)"	"GR113-137"	4524	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Feb., 2022 (provisional)"	"2022/02"	"Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death (999)"	"GR113-999"	984	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Mar., 2022 (provisional and partial)"	"2022/03"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	47	Not Applicable	Not Applicable
