"Notes"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	"Month"	"Month Code"	"UCD - ICD-10 113 Cause List"	"UCD - ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"85+ years"	"85+"	"Female"	"F"	"Dec., 2020"	"2020/12"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	314	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Dec., 2020"	"2020/12"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	659	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Dec., 2020"	"2020/12"	"#Peptic ulcer (K25-K28)"	"GR113-090"	45	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Dec., 2020"	"2020/12"	"#Hernia (K40-K46)"	"GR113-092"	51	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Dec., 2020"	"2020/12"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	87	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Dec., 2020"	"2020/12"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	84	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Dec., 2020"	"2020/12"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	84	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Dec., 2020"	"2020/12"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	785	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Dec., 2020"	"2020/12"	"Renal failure (N17-N19)"	"GR113-100"	768	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Dec., 2020"	"2020/12"	"#Infections of kidney (N10-N12,N13.6,N15.1)"	"GR113-102"	20	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Dec., 2020"	"2020/12"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	19	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Dec., 2020"	"2020/12"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	763	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Dec., 2020"	"2020/12"	"All other diseases (Residual) "	"GR113-111"	10534	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Dec., 2020"	"2020/12"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	1382	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Dec., 2020"	"2020/12"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	43	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Dec., 2020"	"2020/12"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	42	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Dec., 2020"	"2020/12"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	1339	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Dec., 2020"	"2020/12"	"Falls (W00-W19)"	"GR113-118"	1051	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Dec., 2020"	"2020/12"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	12	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Dec., 2020"	"2020/12"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	12	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Dec., 2020"	"2020/12"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	261	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Dec., 2020"	"2020/12"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	10	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Dec., 2020"	"2020/12"	"#Complications of medical and surgical care (Y40-Y84,Y88)"	"GR113-135"	48	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Dec., 2020"	"2020/12"	"#Enterocolitis due to Clostridium difficile (A04.7)"	"GR113-136"	69	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Female"	"F"	"Dec., 2020"	"2020/12"	"#COVID-19 (U07.1)"	"GR113-137"	16462	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	79	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"#Septicemia (A40-A41)"	"GR113-010"	386	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	106	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	4437	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	69	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	108	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	69	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	382	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	107	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	218	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	31	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	798	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"Malignant melanoma of skin (C43)"	"GR113-028"	68	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	880	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	99	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	352	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	59	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	578	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	180	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"Leukemia (C91-C95)"	"GR113-040"	253	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	135	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	611	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	210	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"#Anemias (D50-D64)"	"GR113-045"	63	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	694	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	170	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"Malnutrition (E40-E46)"	"GR113-048"	170	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"#Parkinson disease (G20-G21)"	"GR113-051"	723	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"#Alzheimer disease (G30)"	"GR113-052"	1979	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	11977	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	9314	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	38	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"Hypertensive heart disease (I11)"	"GR113-056"	589	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	195	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	5012	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	1054	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	37	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	3921	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	592	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	3329	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"Other heart diseases (I26-I51)"	"GR113-064"	3480	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"Heart failure (I50)"	"GR113-067"	1708	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	1760	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	441	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	1916	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"#Atherosclerosis (I70)"	"GR113-071"	78	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	228	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	114	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	114	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	28	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	933	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"Influenza (J09-J11)"	"GR113-077"	137	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"Pneumonia (J12-J18)"	"GR113-078"	796	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1747	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"Bronchitis, chronic and unspecified (J40-J42)"	"GR113-083"	12	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"Emphysema (J43)"	"GR113-084"	74	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	1653	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"#Pneumoconioses and chemical effects (J60-J66,J68,U07.0)"	"GR113-087"	18	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	427	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	583	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"#Peptic ulcer (K25-K28)"	"GR113-090"	23	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"#Hernia (K40-K46)"	"GR113-092"	25	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	78	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"Alcoholic liver disease (K70)"	"GR113-094"	12	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	66	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	52	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	715	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01,N04)"	"GR113-098"	10	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"Renal failure (N17-N19)"	"GR113-100"	705	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"#Hyperplasia of prostate (N40)"	"GR113-103"	35	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	14	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	319	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"All other diseases (Residual) "	"GR113-111"	4447	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	921	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	59	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	57	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	862	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"Falls (W00-W19)"	"GR113-118"	680	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	11	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	163	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	93	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"Intentional self-harm (suicide) by discharge of firearms (X72-X74)"	"GR113-125"	70	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	23	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"#Complications of medical and surgical care (Y40-Y84,Y88)"	"GR113-135"	31	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Jan., 2020"	"2020/01"	"#Enterocolitis due to Clostridium difficile (A04.7)"	"GR113-136"	52	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Feb., 2020"	"2020/02"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	71	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Feb., 2020"	"2020/02"	"#Septicemia (A40-A41)"	"GR113-010"	357	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Feb., 2020"	"2020/02"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	92	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Feb., 2020"	"2020/02"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	4024	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Feb., 2020"	"2020/02"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	60	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Feb., 2020"	"2020/02"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	94	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Feb., 2020"	"2020/02"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	66	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Feb., 2020"	"2020/02"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	295	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Feb., 2020"	"2020/02"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	140	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Feb., 2020"	"2020/02"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	191	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Feb., 2020"	"2020/02"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	35	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Feb., 2020"	"2020/02"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	688	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Feb., 2020"	"2020/02"	"Malignant melanoma of skin (C43)"	"GR113-028"	71	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Feb., 2020"	"2020/02"	"Malignant neoplasm of prostate (C61)"	"GR113-033"	799	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Feb., 2020"	"2020/02"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	102	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Feb., 2020"	"2020/02"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	312	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Feb., 2020"	"2020/02"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	62	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Feb., 2020"	"2020/02"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	529	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Feb., 2020"	"2020/02"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	204	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Feb., 2020"	"2020/02"	"Leukemia (C91-C95)"	"GR113-040"	218	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Feb., 2020"	"2020/02"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	99	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Feb., 2020"	"2020/02"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	571	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Feb., 2020"	"2020/02"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	218	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Feb., 2020"	"2020/02"	"#Anemias (D50-D64)"	"GR113-045"	65	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Feb., 2020"	"2020/02"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	689	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Feb., 2020"	"2020/02"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	187	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Feb., 2020"	"2020/02"	"Malnutrition (E40-E46)"	"GR113-048"	184	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Feb., 2020"	"2020/02"	"#Parkinson disease (G20-G21)"	"GR113-051"	668	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Feb., 2020"	"2020/02"	"#Alzheimer disease (G30)"	"GR113-052"	1741	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Feb., 2020"	"2020/02"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	11319	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Feb., 2020"	"2020/02"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	8867	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Feb., 2020"	"2020/02"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	24	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Feb., 2020"	"2020/02"	"Hypertensive heart disease (I11)"	"GR113-056"	613	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Feb., 2020"	"2020/02"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	169	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Feb., 2020"	"2020/02"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	4746	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Feb., 2020"	"2020/02"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	1027	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Feb., 2020"	"2020/02"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	37	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Feb., 2020"	"2020/02"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	3682	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Feb., 2020"	"2020/02"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	546	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Feb., 2020"	"2020/02"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	3136	Not Applicable	Not Applicable
	"85+ years"	"85+"	"Male"	"M"	"Feb., 2020"	"2020/02"	"Other heart diseases (I26-I51)"	"GR113-064"	3315	Not Applicable	Not Applicable
