"Notes"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Gender"	"Gender Code"	"Month"	"Month Code"	"UCD - ICD-10 113 Cause List"	"UCD - ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	548	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	14	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	1559	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"Malignant melanoma of skin (C43)"	"GR113-028"	55	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"Malignant neoplasm of breast (C50)"	"GR113-029"	715	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"Malignant neoplasm of cervix uteri (C53)"	"GR113-030"	35	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	218	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	285	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	132	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	134	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	138	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	639	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"Hodgkin disease (C81)"	"GR113-038"	10	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	215	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"Leukemia (C91-C95)"	"GR113-040"	244	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	168	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	759	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	175	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"#Anemias (D50-D64)"	"GR113-045"	58	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	719	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	84	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"Malnutrition (E40-E46)"	"GR113-048"	84	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"#Parkinson disease (G20-G21)"	"GR113-051"	410	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"#Alzheimer disease (G30)"	"GR113-052"	1602	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	7473	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	5228	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	62	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"Hypertensive heart disease (I11)"	"GR113-056"	368	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	66	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	2781	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	843	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	44	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	1894	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	366	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	1528	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"Other heart diseases (I26-I51)"	"GR113-064"	1951	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"Heart failure (I50)"	"GR113-067"	767	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	1168	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	331	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	1659	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"#Atherosclerosis (I70)"	"GR113-071"	41	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	214	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	92	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	122	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	42	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	366	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"Pneumonia (J12-J18)"	"GR113-078"	362	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1819	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"Emphysema (J43)"	"GR113-084"	85	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"Asthma (J45-J46)"	"GR113-085"	16	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	1711	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	131	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	433	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"#Peptic ulcer (K25-K28)"	"GR113-090"	30	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"#Hernia (K40-K46)"	"GR113-092"	28	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	176	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"Alcoholic liver disease (K70)"	"GR113-094"	19	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	157	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	40	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	509	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"Renal failure (N17-N19)"	"GR113-100"	506	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	14	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	205	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"All other diseases (Residual) "	"GR113-111"	3284	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"#Accidents (unintentional injuries) (V01-X59,Y85-Y86)"	"GR113-112"	580	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"Transport accidents (V01-V99,Y85)"	"GR113-113"	89	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)"	"GR113-114"	89	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"Nontransport accidents (W00-X59,Y86)"	"GR113-117"	491	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"Falls (W00-W19)"	"GR113-118"	369	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"Accidental exposure to smoke, fire and flames (X00-X09)"	"GR113-121"	19	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"Accidental poisoning and exposure to noxious substances (X40-X49)"	"GR113-122"	17	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"Other and unspecified nontransport accidents and their sequelae (W20-W31,W35-W64,W75-W99,X10-X39,X50-X59,Y86)"	"GR113-123"	83	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	32	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"Intentional self-harm (suicide) by other and unspecified means and their sequelae (*U03,X60-X71,X75-X84,Y87.0)"	"GR113-126"	24	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"#Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)"	"GR113-127"	12	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"#Complications of medical and surgical care (Y40-Y84,Y88)"	"GR113-135"	33	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Sep., 2018"	"2018/09"	"#Enterocolitis due to Clostridium difficile (A04.7)"	"GR113-136"	82	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"Certain other intestinal infections (A04,A07-A09)"	"GR113-003"	98	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"#Septicemia (A40-A41)"	"GR113-010"	446	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"#Viral hepatitis (B15-B19)"	"GR113-015"	12	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"Other and unspecified infectious and parasitic diseases and their sequelae (A00,A05,A20-A36,A42-A44,A48-A49,A54-A79,A81-A82,A85.0-A85.1,A85.8,A86-B04,B06-B09,B25-B49,B55-B99,U07.1)"	"GR113-018"	67	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"#Malignant neoplasms (C00-C97)"	"GR113-019"	6527	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"Malignant neoplasms of lip, oral cavity and pharynx (C00-C14)"	"GR113-020"	62	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"Malignant neoplasm of esophagus (C15)"	"GR113-021"	79	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"Malignant neoplasm of stomach (C16)"	"GR113-022"	85	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"Malignant neoplasms of colon, rectum and anus (C18-C21)"	"GR113-023"	501	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"Malignant neoplasms of liver and intrahepatic bile ducts (C22)"	"GR113-024"	198	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"Malignant neoplasm of pancreas (C25)"	"GR113-025"	600	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"Malignant neoplasm of larynx (C32)"	"GR113-026"	10	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"Malignant neoplasms of trachea, bronchus and lung (C33-C34)"	"GR113-027"	1666	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"Malignant melanoma of skin (C43)"	"GR113-028"	59	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"Malignant neoplasm of breast (C50)"	"GR113-029"	799	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"Malignant neoplasm of cervix uteri (C53)"	"GR113-030"	42	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)"	"GR113-031"	251	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"Malignant neoplasm of ovary (C56)"	"GR113-032"	296	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"Malignant neoplasms of kidney and renal pelvis (C64-C65)"	"GR113-034"	122	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"Malignant neoplasm of bladder (C67)"	"GR113-035"	136	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)"	"GR113-036"	151	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)"	"GR113-037"	657	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"Non-Hodgkin lymphoma (C82-C85)"	"GR113-039"	236	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"Leukemia (C91-C95)"	"GR113-040"	243	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"Multiple myeloma and immunoproliferative neoplasms (C88,C90)"	"GR113-041"	169	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)"	"GR113-043"	813	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"#In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)"	"GR113-044"	177	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"#Anemias (D50-D64)"	"GR113-045"	49	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	774	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"#Nutritional deficiencies (E40-E64)"	"GR113-047"	110	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"Malnutrition (E40-E46)"	"GR113-048"	107	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"#Parkinson disease (G20-G21)"	"GR113-051"	452	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"#Alzheimer disease (G30)"	"GR113-052"	1617	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"Major cardiovascular diseases (I00-I78)"	"GR113-053"	8270	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"#Diseases of heart (I00-I09,I11,I13,I20-I51)"	"GR113-054"	5783	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)"	"GR113-055"	49	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"Hypertensive heart disease (I11)"	"GR113-056"	411	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"Hypertensive heart and renal disease (I13)"	"GR113-057"	83	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	2974	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"Acute myocardial infarction (I21-I22)"	"GR113-059"	956	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"Other acute ischemic heart diseases (I24)"	"GR113-060"	33	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"Other forms of chronic ischemic heart disease (I20,I25)"	"GR113-061"	1985	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"Atherosclerotic cardiovascular disease, so described (I25.0)"	"GR113-062"	410	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)"	"GR113-063"	1575	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"Other heart diseases (I26-I51)"	"GR113-064"	2266	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"Diseases of pericardium and acute myocarditis (I30-I31,I40)"	"GR113-066"	14	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"Heart failure (I50)"	"GR113-067"	848	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)"	"GR113-068"	1398	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"#Essential hypertension and hypertensive renal disease (I10,I12,I15)"	"GR113-069"	404	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	1824	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"#Atherosclerosis (I70)"	"GR113-071"	44	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"Other diseases of circulatory system (I71-I78)"	"GR113-072"	215	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"#Aortic aneurysm and dissection (I71)"	"GR113-073"	93	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"Other diseases of arteries, arterioles and capillaries (I72-I78)"	"GR113-074"	122	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"Other disorders of circulatory system (I80-I99)"	"GR113-075"	45	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	410	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"Pneumonia (J12-J18)"	"GR113-078"	405	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"#Chronic lower respiratory diseases (J40-J47)"	"GR113-082"	1981	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"Emphysema (J43)"	"GR113-084"	76	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"Asthma (J45-J46)"	"GR113-085"	18	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"Other chronic lower respiratory diseases (J44,J47)"	"GR113-086"	1885	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"#Pneumonitis due to solids and liquids (J69)"	"GR113-088"	162	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)"	"GR113-089"	497	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"#Peptic ulcer (K25-K28)"	"GR113-090"	31	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"#Hernia (K40-K46)"	"GR113-092"	32	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"#Chronic liver disease and cirrhosis (K70,K73-K74)"	"GR113-093"	168	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"Alcoholic liver disease (K70)"	"GR113-094"	19	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"Other chronic liver disease and cirrhosis (K73-K74)"	"GR113-095"	149	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"#Cholelithiasis and other disorders of gallbladder (K80-K82)"	"GR113-096"	31	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"#Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"	"GR113-097"	551	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"Renal failure (N17-N19)"	"GR113-100"	539	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"#Infections of kidney (N10-N12,N13.6,N15.1)"	"GR113-102"	10	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"#Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)"	"GR113-109"	19	Not Applicable	Not Applicable
	"75-84 years"	"75-84"	"Female"	"F"	"Oct., 2018"	"2018/10"	"Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)"	"GR113-110"	247	Not Applicable	Not Applicable
